date,capital,period_return
2016-11-30,984791.0750978456,-0.0006604879644789207
2016-12-01,984002.6767283032,-0.0008005742430840174
2016-12-02,984360.5735475931,0.0003637152903688436
2016-12-05,984202.1297015364,-0.00016096118669768305
2016-12-06,984814.1855132022,0.0006218801943167872
2016-12-07,985487.3804547075,0.0006835755936583901
2016-12-08,985863.0326070124,0.0003811841325981288
2016-12-09,985647.2545519746,-0.00021887224482631398
2016-12-12,985418.711435848,-0.00023187110304522695
2016-12-13,985758.84513079,0.000345166669756397
2016-12-14,984844.3612060864,-0.000927695378256851
2016-12-15,984044.584957606,-0.0008120838987195697
2016-12-16,983868.9480156889,-0.0001784847400229527
2016-12-19,983170.317629296,-0.0007100848012349043
2016-12-20,983026.3840748174,-0.000146397375813329
2016-12-21,983047.4777288293,2.145787168430823e-05
2016-12-22,982962.8022030419,-8.613574390420762e-05
2016-12-23,982740.9584512585,-0.00022568885748899462
2016-12-27,982829.788912301,9.03905146912006e-05
2016-12-28,983011.6823477328,0.00018507114607623507
2016-12-29,983160.6753420915,0.00015156787760948825
2016-12-30,983160.6753420915,0.0
2017-01-03,983160.6753420915,0.0
2017-01-04,983160.6753420915,0.0
2017-01-05,983160.6753420915,0.0
2017-01-06,983160.6753420915,0.0
2017-01-09,983160.6753420915,0.0
2017-01-10,983160.6753420915,0.0
2017-01-11,983160.6753420915,0.0
2017-01-12,983160.6753420915,0.0
2017-01-13,983160.6753420915,0.0
2017-01-17,983160.6753420915,0.0
2017-01-18,983160.6753420915,0.0
2017-01-19,983160.6753420915,0.0
2017-01-20,983238.9663617511,7.963196822573045e-05
2017-01-23,983526.513768917,0.0002924491573293888
2017-01-24,984028.1896034612,0.0005100786074609114
2017-01-25,983764.8091890085,-0.0002676553550347783
2017-01-26,983569.0393820079,-0.00019900062003849395
2017-01-27,983899.1637806215,0.00033563927431157307
2017-01-30,984530.818945346,0.0006419917690523413
2017-01-31,983992.4765157062,-0.0005468009932047346
2017-02-01,984870.4236974295,0.0008922295674780222
2017-02-02,985024.7271573786,0.00015667386920770396
2017-02-03,984637.8840447264,-0.00039272426568260217
2017-02-06,984909.8116605682,0.0002761701740793649
2017-02-07,985399.4029284997,0.0004970924871851779
2017-02-08,986786.7265292051,0.0014078794817436522
2017-02-09,986110.7543239173,-0.0006850236095750037
2017-02-10,986724.7036716342,0.0006225967468914768
2017-02-13,987170.4101768811,0.0004517029963761052
2017-02-14,987626.2968551384,0.0004618115307726264
2017-02-15,987875.9036693474,0.0002527340705729728
2017-02-16,987104.813388769,-0.000780553789918635
2017-02-17,986571.308325239,-0.0005404745841514553
2017-02-21,986916.6780162994,0.0003500706823175661
2017-02-22,987811.1442186879,0.0009063239301886933
2017-02-23,987993.7044504213,0.00018481288938857816
2017-02-24,987903.7980856239,-9.099892478294266e-05
2017-02-27,987797.7097809694,-0.00010738728291159773
2017-02-28,987962.0797855766,0.0001664004714522309
2017-03-01,988259.0633589226,0.0003006021986294208
2017-03-02,988638.7881536891,0.0003842360863110833
2017-03-03,988450.2959433143,-0.0001906583199377999
2017-03-06,989592.2390631532,0.0011552863351100174
2017-03-07,991517.2227045917,0.001945229121098092
2017-03-08,991470.0874206683,-4.75385427948773e-05
2017-03-09,992024.9235289254,0.0005596095286147099
2017-03-10,992708.8187080119,0.0006893931421134827
2017-03-13,992647.6558210914,-6.161211199884377e-05
2017-03-14,993272.672341693,0.0006296458939244823
2017-03-15,993411.9581344767,0.00014022916029233845
2017-03-16,993087.9667840049,-0.0003261399742763274
2017-03-17,993840.061601042,0.0007573295037224306
2017-03-20,994044.8420790451,0.00020604973165712202
2017-03-21,993943.8203098826,-0.0001016269738407414
2017-03-22,993561.2144053358,-0.0003849371531153302
2017-03-23,992838.8633092132,-0.0007270323012306377
2017-03-24,992532.6487920637,-0.00030842317768353244
2017-03-27,992805.3106091209,0.00027471319698043185
2017-03-28,992224.4750342171,-0.0005850447904508201
2017-03-29,992402.0416502551,0.00017895810928450682
2017-03-30,992242.5957070781,-0.00016066668193459292
2017-03-31,992162.2228715977,-8.100119449429132e-05
2017-04-03,992618.3463517833,0.00045972671572326265
2017-04-04,992248.7284885896,-0.00037236654405190504
2017-04-05,991581.1135257271,-0.0006728302528334008
2017-04-06,990834.6495639589,-0.0007528017139355573
2017-04-07,991102.7848902208,0.0002706156131903927
2017-04-10,991623.3995603275,0.0005252882728649336
2017-04-11,991806.9489098021,0.00018509985701823777
2017-04-12,991848.0314183224,4.142188010007111e-05
2017-04-13,991728.1410739102,-0.0001208757194795876
2017-04-17,992356.3436360495,0.0006334423075451824
2017-04-18,989274.4415152301,-0.0031056405701274346
2017-04-19,990026.4585157022,0.0007601702509569534
2017-04-20,990254.7395595431,0.00023058075052187783
2017-04-21,990127.6363682376,-0.00012835403480337777
2017-04-24,989721.9292490822,-0.000409752343287249
2017-04-25,988918.6090025146,-0.0008116625719076202
2017-04-26,989287.0066235249,0.00037252572421717393
2017-04-27,988976.9514328322,-0.00031341277972621524
2017-04-28,988631.3644530615,-0.0003494388613102163
2017-05-01,987943.141727474,-0.0006961368517455995
2017-05-02,987844.972534833,-9.936724948502452e-05
2017-05-03,988451.8052097756,0.0006142995022645054
2017-05-04,988524.9329569961,7.3982107003303e-05
2017-05-05,988961.7698257705,0.0004419077902947488
2017-05-08,988381.1480518281,-0.0005871023447597132
2017-05-09,987674.9877193948,-0.0007144615554689424
2017-05-10,987573.8092069858,-0.00010244110022739079
2017-05-11,986944.9345715628,-0.000636787478120677
2017-05-12,986970.2292109564,2.5629230676932215e-05
2017-05-15,986208.0041765163,-0.0007722877670275811
2017-05-16,986382.6240103944,0.00017706187045606216
2017-05-17,986506.3036285263,0.00012538706088405282
2017-05-18,985852.4074954309,-0.0006628402988305981
2017-05-19,985710.8652497934,-0.00014357346450792228
2017-05-22,985987.1301713277,0.00028026973352322115
2017-05-23,985686.1890815987,-0.0003052180708249329
2017-05-24,986102.1238729389,0.00042197485969435654
2017-05-25,985129.5235192653,-0.0009863079392362938
2017-05-26,985283.2542207829,0.0001560512580807035
2017-05-30,986123.7544015828,0.0008530543650258464
2017-05-31,985417.4479383873,-0.0007162452583084442
2017-06-01,984278.2405240583,-0.001156065804103904
2017-06-02,983983.9717609014,-0.00029896908317335184
2017-06-05,983755.2409909067,-0.0002324537559136607
2017-06-06,983127.7290891963,-0.0006378740113021919
2017-06-07,982932.0528478563,-0.00019903440372013703
2017-06-08,982700.0279772552,-0.00023605382480809217
2017-06-09,983263.2652588995,0.0005731528092082344
2017-06-12,982750.2280806567,-0.0005217699027001447
2017-06-13,982856.3471149375,0.00010798169387158394
2017-06-14,983492.9969965211,0.0006477547644194008
2017-06-15,983848.9581260374,0.00036193560157848524
2017-06-16,982238.008733624,-0.0016373950280760441
2017-06-19,982973.7877444971,0.0007490842385764547
2017-06-20,982070.9722141897,-0.0009184533113328411
2017-06-21,981377.6547026647,-0.0007059749561295918
2017-06-22,981546.2242140549,0.00017176823884517317
2017-06-23,980875.2938202803,-0.000683544368286648
2017-06-26,981001.9013444191,0.00012907606597542447
2017-06-27,980215.9500457144,-0.0008011720442413637
2017-06-28,978847.4650003794,-0.0013961056696447896
2017-06-29,979216.2599915101,0.0003767645157364408
2017-06-30,979472.8531665928,0.0002620393324402386
2017-07-03,979472.8531665928,0.0
2017-07-05,979472.8531665928,0.0
2017-07-06,979472.8531665928,0.0
2017-07-07,979472.8531665928,0.0
2017-07-10,979472.8531665928,0.0
2017-07-11,979472.8531665928,0.0
2017-07-12,979472.8531665928,0.0
2017-07-13,979472.8531665928,0.0
2017-07-14,979472.8531665928,0.0
2017-07-17,979472.8531665928,0.0
2017-07-18,979047.8984135936,-0.0004338606747755892
2017-07-19,979083.2363045124,3.609413898539546e-05
2017-07-20,978623.3443043558,-0.0004697169587871457
2017-07-21,978334.2739764214,-0.0002953846641986032
2017-07-24,977947.7524851939,-0.0003950812125353455
2017-07-25,979411.5884425271,0.0014968447482119867
2017-07-26,978708.8391248505,-0.0007175219549873603
2017-07-27,979739.2425218404,0.0010528191386432841
2017-07-28,979971.4609670442,0.00023702066338187044
2017-07-31,980871.035588343,0.0009179600193775181
2017-08-01,980572.104129601,-0.00030476122537638294
2017-08-02,980025.8686040717,-0.0005570579901557854
2017-08-03,980660.8643249136,0.0006479377138753051
2017-08-04,979623.2353387035,-0.0010580915624937904
2017-08-07,979582.5286435438,-4.155341940793849e-05
2017-08-08,978899.1674123027,-0.0006976045522039647
2017-08-09,978586.630822407,-0.00031927352714161483
2017-08-10,978830.6387758207,0.0002493473196222908
2017-08-11,978994.453877838,0.00016735796319389083
2017-08-14,979090.1994457335,9.77999083817354e-05
2017-08-15,979072.252890674,-1.832982810949593e-05
2017-08-16,978181.6427031877,-0.0009096470509269378
2017-08-17,977130.7156276086,-0.0010743680209280271
2017-08-18,976242.7042792791,-0.000908794835867101
2017-08-21,976245.8523752034,3.2247062236864106e-06
2017-08-22,976535.4596007261,0.0002966539881507941
2017-08-23,975785.3002430135,-0.0007681844528403755
2017-08-24,974707.740615456,-0.001104299918526374
2017-08-25,976632.7885095857,0.0019750001091755004
2017-08-28,975357.3397176724,-0.0013059655654810635
2017-08-29,976241.7364088342,0.0009067412066820424
2017-08-30,976162.2974676981,-8.137220339328676e-05
2017-08-31,977485.2389071791,0.001355247424442559
2017-09-01,976769.2913263993,-0.0007324382530626379
2017-09-05,977600.3116479209,0.0008507846519141303
2017-09-06,976610.8477417751,-0.0010121354242183017
2017-09-07,977235.5678503403,0.0006396817217518997
2017-09-08,977262.8744309462,2.794267984520941e-05
2017-09-11,977209.5425052891,-5.4572753199189256e-05
2017-09-12,978244.6422452236,0.0010592403112242616
2017-09-13,978710.7092134535,0.0004764319149861057
2017-09-14,979734.397066426,0.0010459555038434898
2017-09-15,977593.062169212,-0.0021856279657278673
2017-09-18,978037.0992384464,0.000454214628169681
2017-09-19,979010.3127636167,0.0009950681072609167
2017-09-20,979218.181199293,0.00021232507254147535
2017-09-21,977573.7947193205,-0.0016792850781820069
2017-09-22,977671.7572987818,0.00010020990741617953
2017-09-25,977381.4146141409,-0.00029697358287512373
2017-09-26,976378.0561396966,-0.0010265782216048918
2017-09-27,977375.1294008692,0.0010211958932328027
2017-09-28,977668.0652722099,0.00029971692805428615
2017-09-29,978107.4981156483,0.00044947038677779874
2017-10-02,979133.1104352215,0.0010485680986487508
2017-10-03,979421.0857867689,0.0002941125659813535
2017-10-04,979568.9155072628,0.00015093581569683702
2017-10-05,979642.4446245063,7.506273022713457e-05
2017-10-06,979276.909870742,-0.00037313078436941013
2017-10-09,979617.9546135275,0.0003482618035287459
2017-10-10,979065.935639535,-0.0005635043451304873
2017-10-11,978998.5277945743,-6.884913723059732e-05
2017-10-12,977552.0561327292,-0.0014775013657107215
2017-10-13,977473.4687615527,-8.039200642395977e-05
2017-10-16,977970.9316221934,0.000508927225688173
2017-10-17,978235.4234529759,0.00027044958314228405
2017-10-18,976649.7283646832,-0.001620974921042568
2017-10-19,976610.1998036723,-4.0473631295776014e-05
2017-10-20,977569.0796175313,0.0009818449715676616
2017-10-23,977923.0333270862,0.0003620753938877684
2017-10-24,976732.8131527146,-0.0012170898258958272
2017-10-25,974671.155093409,-0.002110769733076763
2017-10-26,973869.8875421654,-0.0008220901450261631
2017-10-27,973076.7027300347,-0.0008144669244600165
2017-10-30,973742.2562373208,0.0006839681860833284
2017-10-31,974317.5601897455,0.0005908174865982623
2017-11-01,973645.5924363319,-0.000689680429533428
2017-11-02,977331.5071371977,0.0037856841642374952
2017-11-03,977458.675388333,0.00013011782614875473
2017-11-06,977630.8967079979,0.0001761929419639877
2017-11-07,978488.0515685847,0.000876767360230944
2017-11-08,975166.9949070967,-0.0033940697141516206
2017-11-09,974369.1509412876,-0.0008181613713096267
2017-11-10,973982.0847747648,-0.0003972479692617265
2017-11-13,974768.19900572,0.0008071136453572322
2017-11-14,975029.7099619005,0.000268280147472359
2017-11-15,975379.7477575223,0.0003590021842875468
2017-11-16,975536.0465141762,0.00016024400446413556
2017-11-17,976021.059649325,0.0004971760263313035
2017-11-20,975143.5975203493,-0.0008990196679679286
2017-11-21,974251.2941027425,-0.000915048224564862
2017-11-22,973905.3213589285,-0.00035511653503387836
2017-11-24,973117.2052932151,-0.0008092327338490007
2017-11-27,973467.3071373525,0.0003597735629717542
2017-11-28,973044.7890908816,-0.00043403414102668927
2017-11-29,972765.9242184034,-0.00028658996544110105
2017-11-30,972445.380909745,-0.00032951741079535827
2017-12-01,972491.346077053,4.726760824861568e-05
2017-12-04,972823.2780581325,0.0003413212697660789
2017-12-05,972168.8463104211,-0.0006727139064946265
2017-12-06,971496.2142538308,-0.0006918881006556969
2017-12-07,971497.9999474218,1.838086000525551e-06
2017-12-08,971733.6662643609,0.00024258034185529017
2017-12-11,971821.1062197591,8.998345784846768e-05
2017-12-12,970794.988450961,-0.0010558710468737353
2017-12-13,970567.8394363299,-0.00023398247553119383
2017-12-14,970962.5044153633,0.000406633068805094
2017-12-15,970912.6432826604,-5.1352274136586145e-05
2017-12-18,971707.9496838765,0.0008191328094432581
2017-12-19,971608.1583197502,-0.0001026968691145303
2017-12-20,971093.2215631336,-0.0005299839778075253
2017-12-21,971156.8759950481,6.554924954791641e-05
2017-12-22,971172.010214234,1.558370183027232e-05
2017-12-26,971173.6789755541,1.7182963495947983e-06
2017-12-27,971115.7111194924,-5.96884546158037e-05
2017-12-28,970997.5021206676,-0.00012172493707115081
2017-12-29,971326.0761879213,0.0003383881694195744
2018-01-02,971326.0761879213,0.0
2018-01-03,970456.5723575719,-0.0008951719218348766
2018-01-04,971282.6271330819,0.0008512022063009534
2018-01-05,971413.5216186933,0.00013476457001778593
2018-01-08,969413.3224288863,-0.0020590604776366483
2018-01-09,968976.075453299,-0.0004510428786886235
2018-01-10,969445.535534558,0.000484490890076198
2018-01-11,969362.8010443572,-8.534207149158306e-05
2018-01-12,969779.9163475898,0.0004302984422171205
2018-01-16,969415.8435853127,-0.0003754179233246573
2018-01-17,970297.8037405006,0.0009097851670403601
2018-01-18,969774.1627663147,-0.0005396703694136237
2018-01-19,969202.5994875432,-0.0005893777136123767
2018-01-22,968003.1577511628,-0.0012375552201516651
2018-01-23,968441.9679667979,0.0004533148596895997
2018-01-24,967679.6895317538,-0.0007871183408588665
2018-01-25,968368.1927803721,0.0007114991211105486
2018-01-26,968367.2485919765,-9.750303683482216e-07
2018-01-29,968690.4247854891,0.0003337330893651579
2018-01-30,970202.9879078707,0.0015614515057443988
2018-01-31,970757.7696832683,0.0005718203121535027
2018-02-01,971364.423210311,0.0006249278099938271
2018-02-02,972247.5959517327,0.0009092084498038682
2018-02-05,971975.8876235526,-0.0002794641296224781
2018-02-06,973713.1475445547,0.0017873487841859263
2018-02-07,974356.6392508222,0.0006608637337292022
2018-02-08,974113.8387982042,-0.00024919053541297615
2018-02-09,974627.8610863892,0.0005276819481583702
2018-02-12,975288.8414989902,0.000678187479541302
2018-02-13,977152.0166921221,0.0019103829694887033
2018-02-14,977526.5023002657,0.00038324191297410516
2018-02-15,977509.3643998671,-1.753190359367277e-05
2018-02-16,977334.5530285563,-0.00017883344925111622
2018-02-20,978159.4087727951,0.0008439850424636242
2018-02-21,977791.576856077,-0.00037604496099428216
2018-02-22,976710.2262642195,-0.0011059111342872701
2018-02-23,975566.0921682988,-0.0011714161121225467
2018-02-26,975274.4731913304,-0.0002989228298415579
2018-02-27,974460.1154405673,-0.0008350036560461381
2018-02-28,974397.5046041899,-6.425182045451806e-05
2018-03-01,973770.7521861644,-0.000643220467072249
2018-03-02,974867.725742229,0.0011265213640909246
2018-03-05,974463.421737444,-0.000414727038457536
2018-03-06,973764.5540702635,-0.0007171820425383718
2018-03-07,974360.8070873871,0.00061231743816432
2018-03-08,974936.7575759144,0.0005911059684850615
2018-03-09,973899.5892113202,-0.0010638314296130256
2018-03-12,973719.4854101348,-0.0001849305648965078
2018-03-13,972985.1548490085,-0.0007541500115066194
2018-03-14,973354.6674233831,0.00037977205770601397
2018-03-15,972667.1788847998,-0.0007063083597298263
2018-03-16,972359.3013320765,-0.0003165291884077112
2018-03-19,971515.4713735905,-0.0008678170274404185
2018-03-20,973021.3815358228,0.001550062975428568
2018-03-21,972447.5991094094,-0.0005896914880818373
2018-03-22,970291.7548367289,-0.0022169259039303397
2018-03-23,970867.6467451623,0.0005935244791710045
2018-03-26,971025.5392256789,0.00016263028338198965
2018-03-27,970793.5901889851,-0.0002388701710963404
2018-03-28,969873.3196791352,-0.0009479569283834787
2018-03-29,971725.106833133,0.0019093082740027397
2018-04-02,972452.0244588332,0.0007480692024816707
2018-04-03,972661.6424483451,0.00021555612435340352
2018-04-04,972979.000989005,0.00032627845780061545
2018-04-05,973129.1321286492,0.00015430049311604697
2018-04-06,973364.3208498216,0.00024168295183787835
2018-04-09,972923.5809604251,-0.00045280053927968417
2018-04-10,972480.5687279732,-0.00045534124274651836
2018-04-11,972462.1720790135,-1.8917240663925747e-05
2018-04-12,972400.2325060684,-6.369355510527636e-05
2018-04-13,971888.841570501,-0.0005259058137506987
2018-04-16,971930.0991240822,4.245089748587928e-05
2018-04-17,971813.6620847606,-0.00011979980805878839
2018-04-18,972460.4913681604,0.0006655898230657146
2018-04-19,972879.9755941766,0.00043136377234825505
2018-04-20,972824.8824881932,-5.6628882663353514e-05
2018-04-23,971565.5755216565,-0.0012944847415042398
2018-04-24,972236.9776043043,0.0006910517411932389
2018-04-25,972709.6335606757,0.0004861530339402975
2018-04-26,972968.1492072488,0.000265768568187041
2018-04-27,972795.8188883379,-0.00017711815032319566
2018-04-30,971575.5359932253,-0.0012544080385820501
2018-05-01,972054.034573099,0.0004924975590133568
2018-05-02,972531.1770534609,0.0004908600380134715
2018-05-03,972326.3989358505,-0.0002105620081309122
2018-05-04,972280.5763733998,-4.7126728741293244e-05
2018-05-07,971297.0158048848,-0.001011601581288099
2018-05-08,969455.928957976,-0.0018954931570371516
2018-05-09,969631.5665747357,0.00018117132663103392
2018-05-10,970038.295214154,0.00041946720119172607
2018-05-11,970209.6370080877,0.00017663405123193832
2018-05-14,969908.9252175923,-0.00030994516960556755
2018-05-15,969528.0195700355,-0.0003927231079674873
2018-05-16,969915.3233292851,0.0003994766024619503
2018-05-17,970240.7295103183,0.0003354995773405753
2018-05-18,970652.2520327038,0.00042414476105665183
2018-05-21,970052.5109366962,-0.0006178743157003389
2018-05-22,969782.3448410071,-0.00027850667117820685
2018-05-23,969616.0323772441,-0.0001714946293338322
2018-05-24,969381.6434201823,-0.00024173378867009472
2018-05-25,968903.7125099292,-0.0004930265736896235
2018-05-29,969030.252238042,0.00013060093224845042
2018-05-30,968996.7090122338,-3.4615251413114624e-05
2018-05-31,968757.7255517234,-0.00024662979583698176
2018-06-01,968384.502656842,-0.0003852592707519204
2018-06-04,968899.9081784256,0.000532232310791389
2018-06-05,968719.6241377853,-0.00018607086151891321
2018-06-06,969248.481492804,0.000545934387867334
2018-06-07,969369.597006223,0.00012495816679781953
2018-06-08,969588.3141863643,0.00022562826481951778
2018-06-11,968038.0699486993,-0.0015988685249015019
2018-06-12,968177.5377199282,0.00014407260990907442
2018-06-13,967595.0474852072,-0.0006016357661971979
2018-06-14,967525.3733332675,-7.200755328459104e-05
2018-06-15,967748.7970162752,0.0002309228152209529
2018-06-18,967583.2808912724,-0.00017103211650913773
2018-06-19,967579.8460448715,-3.5499232662384944e-06
2018-06-20,967376.9300135229,-0.0002097150247373703
2018-06-21,967913.3439365041,0.0005545035304633635
2018-06-22,968204.5318582782,0.00030084090027090174
2018-06-25,968669.5573325168,0.00048029673373462293
2018-06-26,968920.2776689379,0.00025882958179423803
2018-06-27,968152.6215900129,-0.0007922799188101995
2018-06-28,967853.4337096626,-0.0003090296650324983
2018-06-29,968097.7294412815,0.0002524098413149268
2018-07-02,967618.6832439428,-0.000494832476897835
2018-07-03,967618.6832439428,0.0
2018-07-05,967618.6832439428,0.0
2018-07-06,967517.9126759705,-0.00010414285060576178
2018-07-09,967298.2733794515,-0.000227013157732048
2018-07-10,967198.2737000474,-0.00010338039688082287
2018-07-11,966208.7214562502,-0.0010231120864305319
2018-07-12,966142.2646479452,-6.878100645257887e-05
2018-07-13,966759.3282636842,0.0006386881500975196
2018-07-16,966495.9498828424,-0.0002724342792893539
2018-07-17,967523.8326459853,0.001063514816867559
2018-07-18,967387.7800731295,-0.00014061935041305334
2018-07-19,967036.6188264206,-0.0003629994650979025
2018-07-20,966183.3104734494,-0.0008823950782823181
2018-07-23,966262.9610959896,8.243841688908308e-05
2018-07-24,966196.0923119184,-6.920350542589116e-05
2018-07-25,964848.2805578521,-0.0013949670929026593
2018-07-26,968257.6943158983,0.0035336268165136867
2018-07-27,969233.0734179552,0.0010073548682162313
2018-07-30,969593.058656193,0.0003714124580666629
2018-07-31,968999.0242929271,-0.0006126635890825343
2018-08-01,968052.5094710675,-0.0009767964653528266
2018-08-02,969088.7782560921,0.001070467536508728
2018-08-03,968434.7426429826,-0.0006748975200046704
2018-08-06,966854.8411137217,-0.0016313969952681945
2018-08-07,966656.592127025,-0.0002050452438841362
2018-08-08,967293.6540774823,0.0006590364723581078
2018-08-09,965684.4125620283,-0.0016636535437511383
2018-08-10,963145.0840480383,-0.0026295635312709688
2018-08-13,964538.2626707498,0.001446488847615798
2018-08-14,964869.2652201977,0.0003431720256814661
2018-08-15,965586.5468737525,0.0007433977632099526
2018-08-16,964666.2290457721,-0.0009531179063750966
2018-08-17,964802.3219117068,0.000141077672086843
2018-08-20,965063.5785187848,0.00027078770556892206
2018-08-21,964175.2463494693,-0.0009204908247382293
2018-08-22,963580.94525318,-0.0006163828604181844
2018-08-23,962777.1011321791,-0.000834225837445981
2018-08-24,963199.3452465311,0.000438568920942662
2018-08-27,963200.3204055098,1.0124165714859613e-06
2018-08-28,962288.4779739638,-0.0009466799503992402
2018-08-29,962034.9304104939,-0.0002634839440288661
2018-08-30,961796.3096175247,-0.00024803755604523443
2018-08-31,961667.3848847882,-0.00013404577606221054
2018-09-04,961598.8424124024,-7.127461476096018e-05
2018-09-05,960759.6143155796,-0.0008727424158677938
2018-09-06,960759.2413868646,-3.881602740426213e-07
2018-09-07,960719.8396854848,-4.101100430002815e-05
2018-09-10,960636.4897499571,-8.675779564938025e-05
2018-09-11,960338.6918932822,-0.00031000056717840835
2018-09-12,959914.2945786685,-0.0004419246232566329
2018-09-13,959532.4634997903,-0.00039777621922580214
2018-09-14,959968.1654413982,0.00045407733264038973
2018-09-17,959875.0698460051,-9.697779441513838e-05
2018-09-18,960567.5620771827,0.0007214399591488508
2018-09-19,960634.5352898001,6.972254244415297e-05
2018-09-20,958473.116426949,-0.0022499907961346273
2018-09-21,959106.9488185113,0.0006612938648975812
2018-09-24,958704.9504817239,-0.0004191381756566819
2018-09-25,960345.3542535099,0.0017110621687742955
2018-09-26,961100.7423034357,0.0007865795847088973
2018-09-27,960271.692120728,-0.0008626048719105193
2018-09-28,961040.9871740892,0.000801122286196059
2018-10-01,960854.7418830015,-0.0001937953672873098
2018-10-02,961494.3340029387,0.0006656491268218943
2018-10-03,962978.6209388062,0.0015437292591087071
2018-10-04,962842.3882110028,-0.0001414701477698426
2018-10-05,962858.8632402113,1.711082666319779e-05
2018-10-08,962583.170537733,-0.00028632722094970044
2018-10-09,963839.9906790496,0.001305674335252013
2018-10-10,965866.5334202677,0.002102571755494692
2018-10-11,966332.5156157087,0.0004824498823775155
2018-10-12,965650.298004736,-0.0007059863969680587
2018-10-15,964860.4080431951,-0.0008179875915462409
2018-10-16,965153.5747892499,0.0003038436893158133
2018-10-17,965688.5270167933,0.0005542664312879822
2018-10-18,966341.4296663302,0.0006761006590332846
2018-10-19,964978.5882066189,-0.0014103104946890912
2018-10-22,964583.614332005,-0.0004093084338253472
2018-10-23,965488.0003956218,0.000937592190225043
2018-10-24,967432.614282919,0.0020141253816726348
2018-10-25,969352.4374108346,0.0019844515262063783
2018-10-26,971074.3928988717,0.0017763977492401052
2018-10-29,970269.0548330515,-0.0008293268483953592
2018-10-30,970868.4957808809,0.0006178089931277698
2018-10-31,973047.974520481,0.002244875334889863
2018-11-01,972854.0661820895,-0.00019927931969340355
2018-11-02,972646.881143689,-0.0002129662049041818
2018-11-05,972513.4100712747,-0.0001372245930171261
2018-11-06,972263.9493153801,-0.0002565113789807375
2018-11-07,972296.3599941165,3.3335267402782844e-05
2018-11-08,971728.3749241711,-0.0005841686684383599
2018-11-09,972048.4865008628,0.00032942495552481957
2018-11-12,972561.4541851464,0.00052771820686649
2018-11-13,972537.6938146367,-2.4430713768794745e-05
2018-11-14,972007.7358297246,-0.0005449228223056749
2018-11-15,971752.8099067811,-0.0002622673807486576
2018-11-16,971165.946700728,-0.0006039223144713365
2018-11-19,970884.3222651177,-0.0002899859046408837
2018-11-20,971183.8320960639,0.00030849177814244743
2018-11-21,971067.072395295,-0.00012022409857961013
2018-11-23,971328.5247749013,0.0002692423489981376
2018-11-26,971284.0758504751,-4.5760958617483925e-05
2018-11-27,970906.112046856,-0.00038913826862472395
2018-11-28,970704.6725775591,-0.00020747574538614657
2018-11-29,971413.6188451846,0.000730341871892971
2018-11-30,970564.7549492696,-0.0008738439316140177
2018-12-03,970581.0712852543,1.6811177102417752e-05
2018-12-04,970598.6538820917,1.8115536514824553e-05
2018-12-06,970283.8158357186,-0.00032437511129220127
2018-12-07,969944.9373484977,-0.00034925707477574555
2018-12-10,969640.9198918178,-0.00031343785092676564
2018-12-11,969545.2453800282,-9.86700435460627e-05
2018-12-12,967334.4264230299,-0.0022802638324854506
2018-12-13,967720.4079606751,0.0003990156114597802
2018-12-14,967938.4554440336,0.00022532074508792532
2018-12-17,965997.4448667914,-0.0020053037115377896
2018-12-18,965962.7236823787,-3.59433501580522e-05
2018-12-19,965723.0772211272,-0.000248090796234637
2018-12-20,966026.8666004041,0.0003145719372795616
2018-12-21,965752.2078740256,-0.00028431789619385824
2018-12-24,966691.3667921505,0.0009724636510977961
2018-12-26,966910.3384534845,0.0002265166203569085
2018-12-27,966959.4801480108,5.0823424439536724e-05
2018-12-28,967286.0140886554,0.0003376914414186371
2018-12-31,967927.0124232812,0.0006626771454250849
2019-01-02,967945.2929487089,1.888626434963514e-05
2019-01-03,967945.2929487089,0.0
2019-01-04,967886.4341114603,-6.080802053309974e-05
2019-01-07,967864.4339081318,-2.2730149481612693e-05
2019-01-08,967783.2427856106,-8.388687472829327e-05
2019-01-09,967790.8050626289,7.814019383825793e-06
2019-01-10,967154.9822818746,-0.0006569836967123548
2019-01-11,967470.9199055723,0.0003266670073417418
2019-01-14,967258.4358613817,-0.00021962835245875595
2019-01-15,968564.0931590839,0.0013498536164632802
2019-01-16,969083.4916143079,0.0005362561537149202
2019-01-17,969609.0492615172,0.0005423244248376188
2019-01-18,968643.5248825394,-0.0009957873018132263
2019-01-22,967920.3256865521,-0.0007466102620931255
2019-01-23,967150.1758211906,-0.0007956748555882079
2019-01-24,966569.6444456202,-0.0006002494649576049
2019-01-25,966860.4103164027,0.00030082247301416827
2019-01-28,967526.7253308956,0.0006891532711272578
2019-01-29,967917.4331088408,0.00040382117384036106
2019-01-30,967932.7738888424,1.5849265109672913e-05
2019-01-31,968075.4833166023,0.0001474373340892472
2019-02-01,967775.3510101275,-0.00031002985990987494
2019-02-04,967470.9750157847,-0.0003145110009519036
2019-02-05,967306.8349382218,-0.00016965891670302772
2019-02-06,965728.7224360581,-0.0016314497584053746
2019-02-07,965726.7264082842,-2.066861767241381e-06
2019-02-08,965897.2514005142,0.00017657685923656152
2019-02-11,965158.5778032728,-0.0007647538039583656
2019-02-12,965656.2557637889,0.0005156437211065583
2019-02-13,964981.0673520245,-0.0006992016131355462
2019-02-14,963862.9619910426,-0.001158681137703517
