date,capital,period_return,borrow_cost,turnover,ic,n_long,n_short,ret_value,ret_momentum,ret_quality,ret_low_vol,ret_size
2022-10-05,867544.7972926615,0.09144119243931488,0.0025000000000000005,0.43478260869565216,0.30145493167681897,115,115,0.06979163391158448,0.04579622916149885,-0.006181385191396872,0.06417538708730028,0.09267759429645048
2022-11-03,857275.3163072782,-0.011146914908356021,0.0025000000000000005,0.4655172413793104,-0.02486185585651521,116,116,0.052351224033967504,-0.06716966727188652,0.003898999423417468,-0.031017577776771273,0.031029774731888803
2022-12-05,878134.6228505799,0.02515398815373702,0.0025000000000000005,0.5344827586206897,0.048481203265145295,116,116,0.025223137153725855,-0.014554604634141313,-0.01225746874259639,0.02125882110492769,0.017990153719637074
2023-01-05,789159.495653066,-0.10088106949037037,0.0025000000000000005,0.3275862068965517,-0.25948712585788025,116,116,-0.029526644346612396,-0.10706925545265944,-0.03751152125493573,-0.12452389739448083,0.06931616411676758
2023-02-06,793690.2086725303,0.006365828850333738,0.0025000000000000005,0.41379310344827586,0.06723064867254151,116,116,-0.024435193531699824,0.03274344190103994,-0.02361370025107533,0.007922357612934895,0.024653303733155857
2023-03-08,802460.7546821926,0.012097336424559303,0.0025000000000000005,0.6896551724137931,0.07859650303926533,116,116,-0.00917517031126406,0.01675703094489628,0.02301957653081447,0.04529046249704123,0.008523093380196455
2023-04-06,781635.8250098295,-0.02524548052615551,0.0025000000000000005,0.4827586206896552,-0.02988852588631961,116,116,-0.022017653713824956,0.009063394215046636,-0.00312834006401015,-0.03730036136633051,0.028836730340439338
2023-05-08,807861.4509819362,0.03432797725608892,0.0025000000000000005,0.5,0.12497429281315471,116,116,0.05192256616789876,-0.023902711965859136,-0.0068895020583357724,-0.03143795432144163,0.0953051662238195
2023-06-07,769909.8239274359,-0.046065073794121406,0.0025000000000000005,0.6379310344827587,-0.1440500999818653,116,116,0.00890045294445813,-0.03579255724974685,-0.01973572820357246,-0.06759011512713076,-0.002148624761295872
2023-07-10,812259.7717736252,0.055954025210574,0.002499999999999999,0.5982905982905982,0.15780904055373568,117,117,0.06000447903794377,-0.06117277163254371,0.018442759360770073,0.004957838647109618,0.08385600581495709
2023-08-08,818525.0769624531,0.008696257692735578,0.002499999999999999,0.6495726495726495,0.041958768843979616,117,117,-0.030933012441020723,0.03095699332761803,-0.01078392761395792,0.010582407692423518,0.0028943077767537503
2023-09-07,854684.2809172098,0.04511397185283719,0.002499999999999999,0.5982905982905984,0.23555044749234813,117,117,0.010333146969430693,0.051734301660222096,0.003960164676569181,0.056142828292693285,0.025159435521063516
2023-10-06,868052.305657313,0.0164161248811958,0.0025000000000000005,0.5084745762711866,0.03691056912944258,118,118,0.037449302216079505,0.005284360950909492,0.0005726202061785198,-0.016336016196467212,0.05516530552879541
2023-11-06,826543.4640331953,-0.046703492390469524,0.0025000000000000005,0.7796610169491525,-0.10930603424158446,118,118,-0.01680459099778627,-0.026712201485450206,-0.013126131426077074,-0.0906226143884644,0.03973176529000699
2023-12-06,803469.4355996366,-0.026926725644828793,0.0025000000000000005,0.6779661016949152,-0.07363679753061798,118,118,0.024045062195300868,-0.018244852553634075,-0.028456904944967686,-0.05232138312515637,0.005142678717242007
2024-01-08,804896.9123235283,0.0026688463073847,0.0025000000000000005,0.5932203389830509,0.1134687002082419,118,118,-0.023341673346453064,0.05506464192207171,-0.02371699042493397,0.012790030031765695,0.012483156260987577
2024-02-07,794919.3615741982,-0.011717663213142968,0.0025000000000000005,0.4576271186440678,-0.035183428100797415,118,118,-0.010258710317661835,0.0221452481038808,-0.07844302302652385,-0.06773918164849815,0.035540797126572266
2024-03-08,806269.754774802,0.015440405132642514,0.0025000000000000005,0.7627118644067796,0.06636271792258303,118,118,-0.0017379211139761444,0.02460938043661514,-0.011242486577610542,-0.009025351063552407,0.015625610044988324
2024-04-09,834172.8369764204,0.03547637321754577,0.0025000000000000005,0.559322033898305,0.11614268338551646,118,118,-0.0013318462166636838,0.04217990699966321,-0.028383378628485802,0.040076600543122065,0.05583769388442889
2024-05-08,822696.9753770238,-0.012753195079544177,0.0025000000000000005,0.6779661016949152,-0.021415501811791866,118,118,-0.0008001797187603007,-0.019804282398132447,-0.010330556307553113,-0.02025804018807743,0.02789927073045486
2024-06-07,819692.299150233,-0.002797482131153778,0.002499999999999999,0.5714285714285715,0.01367740913733808,119,119,-0.021438208658253098,0.019135435896954687,0.00112539085954611,0.022454183441634006,-0.004344177437134572
2024-07-10,861135.2530578327,0.05119517701095832,0.002499999999999999,0.40336134453781514,0.08139946643697138,119,119,0.0705491504957524,-0.0608134190747295,0.0654997968289477,-0.037297493009285844,0.0721973560739753
2024-08-08,861669.1339566157,0.0016047443909211578,0.002499999999999999,0.6554621848739496,0.029744746197961257,119,119,-0.01608963505275292,0.02213640452837751,-0.010074670000510573,0.006016049033955938,0.002084785378241403
2024-09-09,861197.3943858569,0.00025946017945413123,0.002499999999999999,0.5378151260504201,0.011584967871334563,119,119,-0.01674439155556602,0.05127752497720216,0.00017218586805294728,-0.044000219651253496,0.008947912175236728
2024-10-08,864194.6538862487,0.004163846205816469,0.002499999999999999,0.453781512605042,0.06027162630422816,119,119,-0.018405366618373532,0.0019298552304720818,-0.03053581014617572,-0.04347736044156273,0.08726498296803029
2024-11-06,853166.2732810121,-0.011739975478158842,0.002499999999999999,0.6890756302521008,-0.01988749364883501,119,119,-0.013651697191594519,0.03328315608059306,-0.0053923092384826656,-0.03836644104818292,0.021842119552159832
2024-12-06,842762.2533786531,-0.011347181500662688,0.002499999999999999,0.5714285714285715,0.007959252042143816,119,119,0.011722720244394738,-0.028940247993227204,-0.004693004874609517,0.0016869301144311678,0.019548949834951028
2025-01-08,856548.7026264891,0.016999612002776974,0.002499999999999999,0.4201680672268908,0.033686216627576294,119,119,0.011073285911160904,0.011068069019593117,-0.0037433858921227005,0.010889824702611791,0.005927702885450909
2025-02-10,876284.1953835823,0.02388541838769222,0.0024999999999999996,0.55,0.06296611935033153,120,120,0.014311784037387015,-0.006819556850935352,-0.009863649201050272,0.05181976783722171,0.029358394859224923
2025-03-12,892670.577869334,0.019872703009006357,0.0024999999999999996,0.7666666666666667,0.10333873149647639,120,120,-0.04304747369290179,0.06258056724730127,0.029185377902914977,0.044815571761008276,-0.01368840817042652
2025-04-10,880599.9670009962,-0.012682689899643548,0.0024999999999999996,0.5666666666666667,-0.05842660674057427,120,120,-0.006027147298880632,-0.029773487812982256,0.011821115222732584,-0.12427674151751149,0.06208336843739466
2025-05-12,859890.175780585,-0.022442506421469475,0.0024999999999999996,0.7333333333333334,-0.07855977377714937,120,120,-0.02550185829328222,0.005034474658891028,-0.010690284283729964,-0.030076329930618994,0.010673197914245532
2025-06-11,869332.2796608302,0.011865975537058815,0.0024999999999999996,0.5833333333333333,0.0505484737457604,120,120,0.05871873317247475,-0.012897962223810566,0.010283519166897861,-0.026771463571880115,0.03904273414092413
2025-07-14,887192.8074698447,0.021208896354140125,0.0024999999999999996,0.43333333333333335,0.05457167179838698,120,120,-0.020612402550076285,0.004964015661463877,0.003446214410033446,0.0018169002353355841,0.030555962058534735
2025-08-12,878621.4837615249,-0.008396879597458422,0.0024999999999999996,0.8500000000000001,-0.017298716111280702,120,120,0.034026138575941174,-0.02423973857914539,-0.016281283644305165,-0.04486708320544881,0.015276658989645291
2025-09-11,854024.0796582552,-0.02721722410444986,0.0024999999999999996,0.5333333333333333,-0.019778663467863642,120,120,-0.023064451652981835,0.02578300847169887,-0.031916549032211444,-0.0325652846311736,-0.013170110608003743
2025-10-10,865770.7717340416,0.014439267432476012,0.0024999999999999996,0.45000000000000007,0.03351457426990454,120,120,0.0008581868963127492,0.029412412530080576,0.013386783994597659,0.005977946487589513,0.032666350290111695
2025-11-10,840373.4925757782,-0.027949705398629465,0.0024999999999999996,0.9500000000000001,-0.016229982144930103,120,120,0.027568289854797742,-0.0780836481926982,-0.011353194030234793,-0.04912691208092424,0.06029556057547807
2025-12-10,853003.166945683,0.016044689073363008,0.0024999999999999996,0.6666666666666667,0.04441235814064047,120,120,0.02690146311962721,-0.005075769643813155,-0.011843608944471855,-0.01026968176145468,0.02631685598588869
2026-01-12,871892.4530924705,0.02291163392065346,0.0024999999999999996,0.5,0.08238334147252581,120,120,0.04464414558060568,0.025565540937807635,-0.04663002708330811,0.014872897248154403,0.041772961712006104
2026-02-11,862898.9078624176,-0.009349086199948824,0.0024999999999999996,0.6500000000000001,0.003912725304990078,120,120,-0.024953614385423692,-0.004493888003068589,-0.005890936837657518,0.005267382282911253,0.004854807467127546
2026-03-13,874751.1533421736,0.015182015622327905,0.0024999999999999996,0.9500000000000001,0.05744317337149905,120,120,0.046779806808967886,0.05890334068361247,-0.03790382263817604,-0.05729547141509106,0.02801140715549024
2026-04-14,851354.329982685,-0.025772605999812393,0.0024999999999999996,0.6666666666666667,-0.03429546866581405,120,120,-0.03145131140589797,0.04705018015062732,-0.03370696789959229,-0.031246906534837627,-0.011219610267898012
2026-05-13,853716.4441711446,0.004180389662767416,0.0024999999999999996,0.9333333333333333,0.006604008038755594,120,120,0.011724092363978512,-0.003453337634078191,-0.01139021156481638,-0.030588376261694236,0.03818948045069172
2026-06-12,838991.3299813373,-0.01646141858624711,0.00047619047619047614,0.5333333333333334,-0.09278205364810956,120,120,-0.024444816665498727,0.01178745942009247,-0.007289539006517669,-0.008904651456481963,-0.013411649199264363
